TITLE = "Error versus beta grouped by sensor"
VARIABLES = "beta", "rho_L1", "rho_L2", "rho_Linf", "u_L1", "u_L2", "u_Linf", "p_L1", "p_L2", "p_Linf"
ZONE T="rho", I=4, F=POINT
5.000000000000000e-01 4.117286450549923e-03 1.626706337434118e-02 1.405009544192900e-01 1.160387902481544e-02 8.886584927178441e-02 9.268365039092029e-01 3.580555113696819e-03 2.035825436345585e-02 2.030486412930504e-01
7.500000000000000e-01 4.599238396551164e-03 1.730164252674465e-02 1.405211017192900e-01 1.331128995515082e-02 9.571396946835552e-02 9.270071168092030e-01 4.061621398284452e-03 2.194266130304803e-02 2.030712247930504e-01
1.000000000000000e+00 4.906313642029743e-03 1.768589283901105e-02 1.404999071192900e-01 1.395960539515236e-02 9.746014707116647e-02 9.268276250092030e-01 4.333806824451354e-03 2.244897133771580e-02 2.030474673930504e-01
1.500000000000000e+00 5.286208837945915e-03 1.766629322189003e-02 1.403472687192900e-01 1.409046016039070e-02 9.495376719880914e-02 9.255349509092030e-01 4.633954512666562e-03 2.218824607636608e-02 2.028762317930504e-01
ZONE T="p", I=4, F=POINT
5.000000000000000e-01 4.024929530865245e-03 1.589983587340699e-02 1.404865358192900e-01 1.133010394434903e-02 8.778011743457222e-02 9.267143575092029e-01 3.478482635377696e-03 2.013366713362167e-02 2.030324716930504e-01
7.500000000000000e-01 4.550515731106625e-03 1.690673253757129e-02 1.405038241192900e-01 1.301880471735057e-02 9.385203521218780e-02 9.268607803092029e-01 4.012603092665257e-03 2.156016231296329e-02 2.030518563930504e-01
1.000000000000000e+00 4.825728793338156e-03 1.720795513113071e-02 1.404697433192900e-01 1.365300756481851e-02 9.501672519732937e-02 9.265721258092030e-01 4.316499509314162e-03 2.195058773419111e-02 2.030136424930504e-01
1.500000000000000e+00 5.157222221150812e-03 1.708558213097137e-02 1.402227480192900e-01 1.364101027485686e-02 9.134394328200031e-02 9.244796598092030e-01 4.595393049940773e-03 2.146831361810896e-02 2.027362764930504e-01
