run_id,case_name,case,viscosity,sensor,beta,cfl,nx,mode,t_max,status,reason,solution_time,variable,L1,L2,Linf,TV,undershoot,overshoot
run_0010,visc_on_sensor_p_beta_0p25_cfl_0p2_nx_501_mode_1,1,on,p,0.25,0.2,501,1,0.2,completed,completed,0.2,p,0.0033575139444942995,0.019881422834814005,0.2029811157930504,1.0066364699999997,0.0,0.0
run_0011,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_201_mode_1,1,on,p,0.25,0.5,201,1,0.2,failed,solver returned 1,,rho,,,,,,
run_0011,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_201_mode_1,1,on,p,0.25,0.5,201,1,0.2,failed,solver returned 1,,u,,,,,,
run_0011,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_201_mode_1,1,on,p,0.25,0.5,201,1,0.2,failed,solver returned 1,,p,,,,,,
run_0012,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_501_mode_1,1,on,p,0.25,0.5,501,1,0.2,failed,solver returned 1,,rho,,,,,,
run_0012,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_501_mode_1,1,on,p,0.25,0.5,501,1,0.2,failed,solver returned 1,,u,,,,,,
run_0012,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_501_mode_1,1,on,p,0.25,0.5,501,1,0.2,failed,solver returned 1,,p,,,,,,
run_0013,visc_on_sensor_rho_beta_0p5_cfl_0p2_nx_201_mode_1,1,on,rho,0.5,0.2,201,1,0.2,completed,completed,0.2,rho,0.0073939431863245765,0.02070846556131185,0.13532246291929,0.8954648046,0.0,0.0
run_0013,visc_on_sensor_rho_beta_0p5_cfl_0p2_nx_201_mode_1,1,on,rho,0.5,0.2,201,1,0.2,completed,completed,0.2,u,0.01714747751932629,0.09536489649177511,0.882459025809203,1.9479582723999997,0.0,0.03693389169079708
run_0013,visc_on_sensor_rho_beta_0p5_cfl_0p2_nx_201_mode_1,1,on,rho,0.5,0.2,201,1,0.2,completed,completed,0.2,p,0.0063047164378901505,0.023912176226860024,0.1970461552930504,0.9337924160000002,0.0,0.0
run_0014,visc_on_sensor_rho_beta_0p5_cfl_0p2_nx_501_mode_1,1,on,rho,0.5,0.2,501,1,0.2,completed,completed,0.2,rho,0.0048038531168440625,0.018073397347543447,0.14053242171929,0.8961588255999999,0.0,0.0
run_0014,visc_on_sensor_rho_beta_0p5_cfl_0p2_nx_501_mode_1,1,on,rho,0.5,0.2,501,1,0.2,completed,completed,0.2,u,0.014530915640388404,0.10102882557176598,0.927102968909203,1.9468623504000002,0.0,0.03782027669079702
run_0014,visc_on_sensor_rho_beta_0p5_cfl_0p2_nx_501_mode_1,1,on,rho,0.5,0.2,501,1,0.2,completed,completed,0.2,p,0.004350948058409903,0.02314184730181487,0.20308390999305037,0.9333746118,0.0,0.0
run_0015,visc_on_sensor_rho_beta_0p5_cfl_0p5_nx_201_mode_1,1,on,rho,0.5,0.5,201,1,0.2,completed,completed,0.2,rho,0.0067517606467347975,0.01928912652699001,0.13469546551929001,0.9077199176000001,0.0,0.0
run_0015,visc_on_sensor_rho_beta_0p5_cfl_0p5_nx_201_mode_1,1,on,rho,0.5,0.5,201,1,0.2,completed,completed,0.2,u,0.014639245664604884,0.08657341609176099,0.876948075609203,1.9961084011999999,0.0,0.05377741389079704
run_0015,visc_on_sensor_rho_beta_0p5_cfl_0p5_nx_201_mode_1,1,on,rho,0.5,0.5,201,1,0.2,completed,completed,0.2,p,0.005508401633559048,0.021535171494376698,0.19628416259305037,0.9508423260000001,0.0,0.0
run_0016,visc_on_sensor_rho_beta_0p5_cfl_0p5_nx_501_mode_1,1,on,rho,0.5,0.5,501,1,0.2,completed,completed,0.2,rho,0.004117286450549923,0.016267063374341185,0.14050095441929,0.9077182586000001,0.0,0.0
run_0016,visc_on_sensor_rho_beta_0p5_cfl_0p5_nx_501_mode_1,1,on,rho,0.5,0.5,501,1,0.2,completed,completed,0.2,u,0.011603879024815444,0.08886584927178441,0.9268365039092029,2.0000564623999995,0.0,0.058207086690796994
run_0016,visc_on_sensor_rho_beta_0p5_cfl_0p5_nx_501_mode_1,1,on,rho,0.5,0.5,501,1,0.2,completed,completed,0.2,p,0.0035805551136968193,0.02035825436345585,0.2030486412930504,0.9518601709999998,0.0,0.0
run_0017,visc_on_sensor_u_beta_0p5_cfl_0p2_nx_201_mode_1,1,on,u,0.5,0.2,201,1,0.2,completed,completed,0.2,rho,0.008716180951601468,0.023195743626819275,0.13912531031929,0.8950310145999999,0.0,0.0
run_0017,visc_on_sensor_u_beta_0p5_cfl_0p2_nx_201_mode_1,1,on,u,0.5,0.2,201,1,0.2,completed,completed,0.2,u,0.022539542532326293,0.11677794127075254,0.915138383909203,1.9390846172,0.0,0.03453812809079704
run_0017,visc_on_sensor_u_beta_0p5_cfl_0p2_nx_201_mode_1,1,on,u,0.5,0.2,201,1,0.2,completed,completed,0.2,p,0.007611715405820657,0.028151055442288138,0.20149128829305038,0.9307385758,0.0,0.0
run_0018,visc_on_sensor_u_beta_0p5_cfl_0p2_nx_501_mode_1,1,on,u,0.5,0.2,501,1,0.2,completed,completed,0.2,rho,0.005471763492886219,0.020080462268610624,0.14057013161929,0.9036738477999998,0.0,0.0
run_0018,visc_on_sensor_u_beta_0p5_cfl_0p2_nx_501_mode_1,1,on,u,0.5,0.2,501,1,0.2,completed,completed,0.2,u,0.018484390198054562,0.11693771695538309,0.927422290309203,1.9446950243999999,0.0,0.037224053090797016
run_0018,visc_on_sensor_u_beta_0p5_cfl_0p2_nx_501_mode_1,1,on,u,0.5,0.2,501,1,0.2,completed,completed,0.2,p,0.005268196706374126,0.026496828656556934,0.20312616019305038,0.9326707901999999,0.0,0.0
run_0019,visc_on_sensor_u_beta_0p5_cfl_0p5_nx_201_mode_1,1,on,u,0.5,0.5,201,1,0.2,failed,solver returned 1,,rho,,,,,,
run_0019,visc_on_sensor_u_beta_0p5_cfl_0p5_nx_201_mode_1,1,on,u,0.5,0.5,201,1,0.2,failed,solver returned 1,,u,,,,,,
run_0019,visc_on_sensor_u_beta_0p5_cfl_0p5_nx_201_mode_1,1,on,u,0.5,0.5,201,1,0.2,failed,solver returned 1,,p,,,,,,
run_0020,visc_on_sensor_u_beta_0p5_cfl_0p5_nx_501_mode_1,1,on,u,0.5,0.5,501,1,0.2,failed,solver returned 1,,rho,,,,,,
run_0020,visc_on_sensor_u_beta_0p5_cfl_0p5_nx_501_mode_1,1,on,u,0.5,0.5,501,1,0.2,failed,solver returned 1,,u,,,,,,
run_0020,visc_on_sensor_u_beta_0p5_cfl_0p5_nx_501_mode_1,1,on,u,0.5,0.5,501,1,0.2,failed,solver returned 1,,p,,,,,,
run_0021,visc_on_sensor_p_beta_0p5_cfl_0p2_nx_201_mode_1,1,on,p,0.5,0.2,201,1,0.2,completed,completed,0.2,rho,0.007984538979832399,0.021184588805529626,0.13631994411929,0.8955287996,0.0,0.0
run_0021,visc_on_sensor_p_beta_0p5_cfl_0p2_nx_201_mode_1,1,on,p,0.5,0.2,201,1,0.2,completed,completed,0.2,u,0.018499235947826292,0.09935222746198834,0.891061299409203,1.9315864160000003,0.0,0.031671283890796986
run_0021,visc_on_sensor_p_beta_0p5_cfl_0p2_nx_201_mode_1,1,on,p,0.5,0.2,201,1,0.2,completed,completed,0.2,p,0.006711340690890155,0.024711376965566238,0.1982296974930504,0.9279162625999998,0.0,0.0
run_0022,visc_on_sensor_p_beta_0p5_cfl_0p2_nx_501_mode_1,1,on,p,0.5,0.2,501,1,0.2,completed,completed,0.2,rho,0.00482402133234614,0.01778776741547533,0.14052360631929,0.9122546876000003,0.0,0.0
run_0022,visc_on_sensor_p_beta_0p5_cfl_0p2_nx_501_mode_1,1,on,p,0.5,0.2,501,1,0.2,completed,completed,0.2,u,0.014419695652654557,0.09975686744204848,0.927028303509203,1.9461967273999998,0.0,0.03806020409079702
run_0022,visc_on_sensor_p_beta_0p5_cfl_0p2_nx_501_mode_1,1,on,p,0.5,0.2,501,1,0.2,completed,completed,0.2,p,0.004363146824629722,0.02288307786870475,0.2030740290930504,0.9330164706,0.0,0.0
run_0023,visc_on_sensor_p_beta_0p5_cfl_0p5_nx_201_mode_1,1,on,p,0.5,0.5,201,1,0.2,completed,completed,0.2,rho,0.006729822759762709,0.01926945024107125,0.13607085991929,0.909536918,0.0,0.0
run_0023,visc_on_sensor_p_beta_0p5_cfl_0p5_nx_201_mode_1,1,on,p,0.5,0.5,201,1,0.2,completed,completed,0.2,u,0.01538567652373234,0.09094849401634203,0.888871029109203,1.9823091002,0.0,0.05176065019079701
run_0023,visc_on_sensor_p_beta_0p5_cfl_0p5_nx_201_mode_1,1,on,p,0.5,0.5,201,1,0.2,completed,completed,0.2,p,0.005580558002744373,0.022372670965168553,0.1979297846930504,0.9453836234,0.0,0.0
run_0024,visc_on_sensor_p_beta_0p5_cfl_0p5_nx_501_mode_1,1,on,p,0.5,0.5,501,1,0.2,completed,completed,0.2,rho,0.004024929530865245,0.015899835873406987,0.14048653581929,0.9262598203999998,0.0,0.0
run_0024,visc_on_sensor_p_beta_0p5_cfl_0p5_nx_501_mode_1,1,on,p,0.5,0.5,501,1,0.2,completed,completed,0.2,u,0.01133010394434903,0.08778011743457222,0.926714357509203,2.0002073608,0.0,0.059172989190797054
