TITLE = "Artificial-viscosity beta sweep"
VARIABLES = "x", "rho", "u", "p"
ZONE T="Exact", I=501, F=POINT
4.740000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
4.760000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
4.780000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
4.800000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
4.820000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
4.840000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
4.860000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
4.880000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
4.900000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
4.920000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
4.940000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
4.960000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
4.980000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.000000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.020000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.040000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.060000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.080000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.100000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.120000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.140000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.160000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.180000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.200000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.220000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.240000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.260000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.280000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.300000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.320000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.340000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.360000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.380000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.400000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.420000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.440000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.460000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.480000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.500000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.520000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.540000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.560000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.580000000000001e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.600000000000001e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.620000000000001e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.640000000000001e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.660000000000001e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.680000000000001e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.700000000000001e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.720000000000001e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.740000000000001e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.760000000000001e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.780000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.800000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.820000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.840000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.860000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.880000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.900000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.920000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.940000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.960000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
5.980000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
6.000000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
6.020000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
6.040000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
6.060000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
6.080000000000000e-01 3.445684735662289e-01 1.528723027606355e+00 2.466097914442420e+00
