TITLE = "Riemann numerical vs exact"
VARIABLES = "x", "rho", "u", "p"
ZONE T="Numerical", I=501, F=POINT
3.660000000000000e-01 6.657430820000000e-02 -4.503465539000000e-01 9.954179100000000e-03
3.680000000000000e-01 6.493117650000001e-02 -4.398718432000000e-01 9.653380600000001e-03
3.700000000000000e-01 6.332265130000000e-02 -4.294040111000000e-01 9.361641100000000e-03
3.720000000000000e-01 6.174784150000000e-02 -4.189399938000000e-01 9.078634900000000e-03
3.740000000000000e-01 6.020589980000000e-02 -4.084768165000000e-01 8.804052999999999e-03
3.760000000000000e-01 5.869599260000000e-02 -3.980114095000000e-01 8.537596300000000e-03
3.780000000000000e-01 5.721723380000000e-02 -3.875399456000000e-01 8.278959799999999e-03
3.800000000000000e-01 5.576867130000000e-02 -3.770577114000000e-01 8.027830999999999e-03
3.820000000000000e-01 5.434929680000000e-02 -3.665591036000000e-01 7.783892000000000e-03
3.840000000000000e-01 5.295807060000000e-02 -3.560377412000000e-01 7.546824300000000e-03
3.860000000000000e-01 5.159396570000000e-02 -3.454867638000000e-01 7.316317600000000e-03
3.880000000000000e-01 5.025603630000000e-02 -3.348993922000000e-01 7.092082600000000e-03
3.900000000000000e-01 4.894351520000000e-02 -3.242698332000000e-01 6.873869500000000e-03
3.920000000000000e-01 4.765594600000000e-02 -3.135946394000000e-01 6.661493400000000e-03
3.940000000000000e-01 4.639335550000000e-02 -3.028746489000000e-01 6.454865600000000e-03
3.960000000000000e-01 4.515647990000000e-02 -2.921177409000000e-01 6.254036100000000e-03
3.980000000000000e-01 4.394706130000000e-02 -2.813428661000000e-01 6.059251600000000e-03
4.000000000000000e-01 4.276796700000000e-02 -2.705839327000000e-01 5.870987000000000e-03
4.020000000000000e-01 4.162249670000000e-02 -2.598824369000000e-01 5.689791400000000e-03
4.040000000000000e-01 4.051387710000000e-02 -2.492830357000000e-01 5.516192200000000e-03
4.060000000000000e-01 3.944503020000000e-02 -2.388314300000000e-01 5.350656700000000e-03
4.080000000000000e-01 3.841839120000000e-02 -2.285721185000000e-01 5.193560300000000e-03
4.100000000000000e-01 3.743579000000000e-02 -2.185465153000000e-01 5.045168300000000e-03
4.120000000000000e-01 3.649840310000000e-02 -2.087916280000000e-01 4.905629100000000e-03
4.140000000000000e-01 3.560676360000000e-02 -1.993393127000000e-01 4.774980300000000e-03
4.160000000000000e-01 3.476080520000000e-02 -1.902159029000000e-01 4.653159100000000e-03
4.180000000000000e-01 3.395991060000000e-02 -1.814419347000000e-01 4.540013500000000e-03
4.200000000000000e-01 3.320294340000000e-02 -1.730317286000000e-01 4.435309200000000e-03
4.220000000000000e-01 3.248825710000000e-02 -1.649927018000000e-01 4.338732200000000e-03
4.240000000000000e-01 3.181368520000000e-02 -1.573244444000000e-01 4.249886600000000e-03
4.260000000000000e-01 3.117652950000000e-02 -1.500177556000000e-01 4.168290800000000e-03
4.280000000000000e-01 3.057356510000000e-02 -1.430539184000000e-01 4.093376900000000e-03
4.300000000000000e-01 3.000108290000000e-02 -1.364045203000000e-01 4.024494900000000e-03
4.320000000000000e-01 2.945498490000000e-02 -1.300321359000000e-01 3.960927500000000e-03
4.340000000000000e-01 2.893095140000000e-02 -1.238922331000000e-01 3.901917100000000e-03
4.360000000000000e-01 2.842470090000000e-02 -1.179368186000000e-01 3.846712000000000e-03
4.380000000000000e-01 2.793238380000000e-02 -1.121205593000000e-01 3.794638400000000e-03
4.400000000000000e-01 2.745112190000000e-02 -1.064101800000000e-01 3.745204700000000e-03
4.420000000000000e-01 2.697965190000000e-02 -1.007958196000000e-01 3.698229300000000e-03
4.440000000000000e-01 2.651861930000000e-02 -9.530042950000001e-02 3.653905200000000e-03
4.460000000000000e-01 2.607024910000000e-02 -8.997216210000000e-02 3.612749600000000e-03
4.480000000000000e-01 2.563645610000000e-02 -8.486543420000001e-02 3.575237700000000e-03
4.500000000000000e-01 2.521787810000000e-02 -8.000355240000000e-02 3.541627500000000e-03
4.520000000000000e-01 2.481227150000000e-02 -7.537837790000000e-02 3.511605100000000e-03
4.540000000000000e-01 2.441638560000000e-02 -7.094138250000000e-02 3.484691400000000e-03
