TITLE = "Riemann numerical vs exact"
VARIABLES = "x", "rho", "u", "p"
ZONE T="Numerical", I=501, F=POINT
5.260000000000000e-01 3.958624777000000e-01 6.863600000000000e-06 1.094376898500000e+00
5.280000000000000e-01 3.958621835000000e-01 7.385300000000000e-06 1.094377005800000e+00
5.300000000000000e-01 3.958635022000000e-01 7.910400000000000e-06 1.094377120700000e+00
5.320000000000000e-01 3.958673815000000e-01 8.438800000000000e-06 1.094377243700000e+00
5.340000000000000e-01 3.958748893000000e-01 8.971300000000000e-06 1.094377374900000e+00
5.360000000000000e-01 3.958868537000000e-01 9.507999999999999e-06 1.094377514400000e+00
5.380000000000000e-01 3.959035719000000e-01 1.004950000000000e-05 1.094377662300000e+00
5.400000000000000e-01 3.959244695000000e-01 1.059600000000000e-05 1.094377818800000e+00
5.420000000000000e-01 3.959476036000000e-01 1.114790000000000e-05 1.094377984000000e+00
5.440000000000000e-01 3.959692865000000e-01 1.170550000000000e-05 1.094378158000000e+00
5.460000000000000e-01 3.959889794000000e-01 1.226920000000000e-05 1.094378340900000e+00
5.480000000000000e-01 3.960066611000000e-01 1.283950000000000e-05 1.094378533200000e+00
5.500000000000000e-01 3.960224709000000e-01 1.341700000000000e-05 1.094378735200000e+00
5.520000000000000e-01 3.960366004000000e-01 1.400120000000000e-05 1.094378946500000e+00
5.540000000000000e-01 3.960492480000000e-01 1.459210000000000e-05 1.094379166800000e+00
5.560000000000000e-01 3.960605990000000e-01 1.519110000000000e-05 1.094379397200000e+00
5.580000000000001e-01 3.960708190000000e-01 1.579990000000000e-05 1.094379639000000e+00
5.600000000000001e-01 3.960800517000000e-01 1.641710000000000e-05 1.094379891100000e+00
5.620000000000001e-01 3.960884206000000e-01 1.704060000000000e-05 1.094380151600000e+00
5.639999999999999e-01 3.960960327000000e-01 1.767300000000000e-05 1.094380422600000e+00
5.659999999999999e-01 3.961029801000000e-01 1.831960000000000e-05 1.094380708100000e+00
5.679999999999999e-01 3.961093409000000e-01 1.897890000000000e-05 1.094381006800000e+00
5.700000000000000e-01 3.961151806000000e-01 1.964300000000000e-05 1.094381312600000e+00
5.720000000000000e-01 3.961205575000000e-01 2.031260000000000e-05 1.094381625900000e+00
5.740000000000000e-01 3.961255241000000e-01 2.100130000000000e-05 1.094381957200000e+00
5.760000000000000e-01 3.961301251000000e-01 2.171450000000000e-05 1.094382310800000e+00
5.780000000000000e-01 3.961343948000000e-01 2.243500000000000e-05 1.094382673000000e+00
5.800000000000000e-01 3.961383634000000e-01 2.314840000000000e-05 1.094383032600000e+00
5.820000000000000e-01 3.961420638000000e-01 2.387480000000000e-05 1.094383405400000e+00
5.840000000000000e-01 3.961455279000000e-01 2.464550000000000e-05 1.094383815400000e+00
5.860000000000000e-01 3.961487757000000e-01 2.544750000000000e-05 1.094384252700000e+00
5.880000000000000e-01 3.961518172000000e-01 2.623170000000000e-05 1.094384678900000e+00
5.900000000000000e-01 3.961546687000000e-01 2.699180000000000e-05 1.094385088900000e+00
5.920000000000000e-01 3.961573590000000e-01 2.779320000000000e-05 1.094385533800000e+00
5.940000000000000e-01 3.961599117000000e-01 2.868190000000000e-05 1.094386049200000e+00
5.960000000000000e-01 3.961623277000000e-01 2.959800000000000e-05 1.094386588600000e+00
5.980000000000000e-01 3.961645990000000e-01 3.044700000000000e-05 1.094387078100000e+00
6.000000000000000e-01 3.961667399000000e-01 3.125050000000000e-05 1.094387534700000e+00
6.020000000000000e-01 3.961687874000000e-01 3.214570000000000e-05 1.094388065100000e+00
