TITLE = "Error versus beta grouped by sensor"
VARIABLES = "beta", "rho_L1", "rho_L2", "rho_Linf", "u_L1", "u_L2", "u_Linf", "p_L1", "p_L2", "p_Linf"
ZONE T="rho", I=2, F=POINT
5.000000000000000e-01 4.117286450549923e-03 1.626706337434118e-02 1.405009544192900e-01 1.160387902481544e-02 8.886584927178441e-02 9.268365039092029e-01 3.580555113696819e-03 2.035825436345585e-02 2.030486412930504e-01
1.000000000000000e+00 4.906313642029743e-03 1.768589283901105e-02 1.404999071192900e-01 1.395960539515236e-02 9.746014707116647e-02 9.268276250092030e-01 4.333806824451354e-03 2.244897133771580e-02 2.030474673930504e-01
ZONE T="p", I=2, F=POINT
5.000000000000000e-01 4.024929530865245e-03 1.589983587340699e-02 1.404865358192900e-01 1.133010394434903e-02 8.778011743457222e-02 9.267143575092029e-01 3.478482635377696e-03 2.013366713362167e-02 2.030324716930504e-01
1.000000000000000e+00 4.825728793338156e-03 1.720795513113071e-02 1.404697433192900e-01 1.365300756481851e-02 9.501672519732937e-02 9.265721258092030e-01 4.316499509314162e-03 2.195058773419111e-02 2.030136424930504e-01
