TITLE = "Error versus grid size at reference beta, sensor, and CFL"
VARIABLES = "nx", "rho_L1", "rho_L2", "rho_Linf", "u_L1", "u_L2", "u_Linf", "p_L1", "p_L2", "p_Linf"
ZONE T="rho", I=4, F=POINT
1.010000000000000e+02 4.064839985619152e-02 1.281977581187382e-01 7.295824876124510e-01 4.277929939313013e-02 1.703457845491726e-01 1.330500439206355e+00 5.985694371453242e-02 2.409807883565122e-01 1.759228814842420e+00
2.010000000000000e+02 3.308259859180649e-02 1.238202943999520e-01 8.001225949124511e-01 3.960422868007944e-02 1.935386765533042e-01 1.518614706206355e+00 5.253258842505163e-02 2.548252006659248e-01 1.888681675542420e+00
5.010000000000000e+02 2.643394892346120e-02 1.175738194696977e-01 8.040826477124511e-01 3.426099810231091e-02 1.947167373509311e-01 1.528718254106355e+00 4.336474502712132e-02 2.474132877505019e-01 1.895094896542420e+00
1.001000000000000e+03 2.299691348410446e-02 1.118658638961179e-01 8.040845353124511e-01 3.191887685699053e-02 1.930668512234174e-01 1.528723027606355e+00 3.960952635310189e-02 2.423757445735422e-01 1.895097914442420e+00
