run_id,case_name,case,viscosity,sensor,beta,cfl,nx,mode,t_max,status,reason,solution_time,variable,L1,L2,Linf,TV,undershoot,overshoot
run_0008,visc_on_sensor_rho_beta_0p25_cfl_0p5_nx_1001_mode_1,2,on,rho,0.25,0.5,1001,1,0.16,completed,completed,0.16,rho,0.017272351984541766,0.09508603098180213,0.804084535112451,2.2687686499999997,0.014742197066228868,0.12786936968754903
run_0008,visc_on_sensor_rho_beta_0p25_cfl_0p5_nx_1001_mode_1,2,on,rho,0.25,0.5,1001,1,0.16,completed,completed,0.16,u,0.02228974748667504,0.1590651386940678,1.528723027106355,2.7811861537999993,0.0,0.12215188359364504
run_0008,visc_on_sensor_rho_beta_0p25_cfl_0p5_nx_1001_mode_1,2,on,rho,0.25,0.5,1001,1,0.16,completed,completed,0.16,p,0.028018946565361372,0.2005130624343914,1.89509791414242,3.8690485152000003,0.0,0.0
run_0009,visc_on_sensor_rho_beta_0p25_cfl_0p8_nx_101_mode_1,2,on,rho,0.25,0.8,101,1,0.16,completed,completed,0.16,rho,0.03731970641211613,0.11346328408861049,0.650169567812451,2.6310705145999997,0.10258993466622887,0.14884204688754887
run_0009,visc_on_sensor_rho_beta_0p25_cfl_0p8_nx_101_mode_1,2,on,rho,0.25,0.8,101,1,0.16,completed,completed,0.16,u,0.03279736477762277,0.12166374985567595,1.1085905722063552,3.1631063392,0.0,0.15813907949364503
run_0009,visc_on_sensor_rho_beta_0p25_cfl_0p8_nx_101_mode_1,2,on,rho,0.25,0.8,101,1,0.16,completed,completed,0.16,p,0.04887723254524702,0.18202289954159517,1.57937991094242,4.4480543408,0.0,0.0
run_0010,visc_on_sensor_rho_beta_0p25_cfl_0p8_nx_201_mode_1,2,on,rho,0.25,0.8,201,1,0.16,completed,completed,0.16,rho,0.02479679140032779,0.09687666788089751,0.774958160512451,2.6227445616,0.0977653951662289,0.13962296138754904
run_0010,visc_on_sensor_rho_beta_0p25_cfl_0p8_nx_201_mode_1,2,on,rho,0.25,0.8,201,1,0.16,completed,completed,0.16,u,0.023855654222885377,0.1307565339258012,1.4496977487063551,3.0756718272000008,0.0,0.14899801079364505
run_0010,visc_on_sensor_rho_beta_0p25_cfl_0p8_nx_201_mode_1,2,on,rho,0.25,0.8,201,1,0.16,completed,completed,0.16,p,0.033922311683726225,0.17940817451286348,1.84372767504242,4.337068473100001,0.0,0.0
run_0011,visc_on_sensor_rho_beta_0p25_cfl_0p8_nx_501_mode_1,2,on,rho,0.25,0.8,501,1,0.16,completed,completed,0.16,rho,0.016052966525341304,0.084169244921372,0.803382463912451,2.6146324973000006,0.08896854736622889,0.15673853118754888
run_0011,visc_on_sensor_rho_beta_0p25_cfl_0p8_nx_501_mode_1,2,on,rho,0.25,0.8,501,1,0.16,completed,completed,0.16,u,0.015860831392351313,0.12100735726477962,1.526944749406355,3.0512210768,0.0,0.17185265949364492
run_0011,visc_on_sensor_rho_beta_0p25_cfl_0p8_nx_501_mode_1,2,on,rho,0.25,0.8,501,1,0.16,completed,completed,0.16,p,0.02120052814114061,0.1577647539232547,1.89397231264242,4.363451979799999,0.0,0.0
run_0012,visc_on_sensor_rho_beta_0p25_cfl_0p8_nx_1001_mode_1,2,on,rho,0.25,0.8,1001,1,0.16,completed,completed,0.16,rho,0.01179777553292978,0.07348446429504368,0.8040818707124511,2.5799920266,0.0841010947662289,0.14930655918754887
run_0012,visc_on_sensor_rho_beta_0p25_cfl_0p8_nx_1001_mode_1,2,on,rho,0.25,0.8,1001,1,0.16,completed,completed,0.16,u,0.01263184384263237,0.1139876756621633,1.528716289206355,3.000668308599999,0.0,0.16087153369364504
run_0012,visc_on_sensor_rho_beta_0p25_cfl_0p8_nx_1001_mode_1,2,on,rho,0.25,0.8,1001,1,0.16,completed,completed,0.16,p,0.01630873698660091,0.14548530620417488,1.89509365424242,4.281148323599998,0.0,0.0
