TITLE = "Error versus beta grouped by sensor"
VARIABLES = "beta", "rho_L1", "rho_L2", "rho_Linf", "u_L1", "u_L2", "u_Linf", "p_L1", "p_L2", "p_Linf"
ZONE T="rho", I=5, F=POINT
2.500000000000000e-01 8.653349169943520e-03 4.750215764098335e-02 4.347199439829973e-01 5.668819849890385e-03 4.288861904652127e-02 4.929869961377363e-01 7.198469451574489e-03 5.353461837289547e-02 5.994170734801449e-01
5.000000000000000e-01 1.050757141671053e-02 5.256368987654727e-02 4.361526729829973e-01 6.922352009384716e-03 5.017774345925861e-02 5.302812453377362e-01 8.577550524692175e-03 6.053527838429064e-02 5.999013376801450e-01
7.500000000000000e-01 1.129251624527957e-02 5.376634865009058e-02 4.303786248829973e-01 7.117667315135661e-03 5.106882444619925e-02 5.329123798377362e-01 8.739103875771592e-03 6.056532548640304e-02 5.929803908801450e-01
1.000000000000000e+00 1.173937750374961e-02 5.408200515935448e-02 4.262740180829973e-01 6.939868492331880e-03 4.960418335090222e-02 5.259541843377362e-01 8.508846278251011e-03 5.846766724049392e-02 5.822515096801449e-01
1.500000000000000e+00 1.245590176455770e-02 5.476665084632341e-02 4.203770801829972e-01 6.424418531331880e-03 4.522880041562345e-02 4.984695703377363e-01 7.944466578012749e-03 5.382300357494058e-02 5.591880477801450e-01
ZONE T="u", I=5, F=POINT
2.500000000000000e-01 8.334896610638458e-03 4.758943586583744e-02 4.528764391829972e-01 6.131524441339440e-03 4.538254978023039e-02 5.110387954377362e-01 7.727566520374492e-03 5.600980672896886e-02 6.016274776801449e-01
5.000000000000000e-01 9.970690474737455e-03 5.229997264466540e-02 4.455638388829972e-01 7.569526839184716e-03 5.345776388467680e-02 5.420457495377362e-01 9.282087227492172e-03 6.378699379601500e-02 6.022793539801450e-01
7.500000000000000e-01 1.050273177917451e-02 5.299356042566113e-02 4.468462568829973e-01 8.006760991535661e-03 5.529860000754926e-02 5.452609348377362e-01 9.724419019771594e-03 6.489353338401456e-02 5.978760994801450e-01
1.000000000000000e+00 1.090858168071256e-02 5.335624053247823e-02 4.501598459829973e-01 7.961120109531882e-03 5.465137950885949e-02 5.420712292377363e-01 9.636340938092172e-03 6.358773952610025e-02 5.904446318801450e-01
1.500000000000000e+00 1.150104834392065e-02 5.361398563084434e-02 4.489800997829972e-01 7.495745709731881e-03 5.108446384145825e-02 5.265071761377362e-01 9.102752611933333e-03 5.940875517128778e-02 5.712187054801450e-01
ZONE T="p", I=5, F=POINT
2.500000000000000e-01 8.178154855370448e-03 4.725860695825605e-02 4.721818758829973e-01 5.527435149890385e-03 4.196878107616658e-02 4.855100651377363e-01 7.029964468853911e-03 5.259397484212124e-02 5.983353844801449e-01
5.000000000000000e-01 9.682596373605471e-03 5.150351774623801e-02 4.687940610829974e-01 6.708367868184716e-03 4.909461526092165e-02 5.250372028377362e-01 8.345555713492173e-03 5.951157616960506e-02 5.990809181801450e-01
7.500000000000000e-01 1.040920909270650e-02 5.295821987854125e-02 4.797902897829972e-01 6.956586501886606e-03 5.021966967675230e-02 5.284375087377362e-01 8.582327210451011e-03 5.992530874313515e-02 5.927396846801449e-01
1.000000000000000e+00 1.064531885560953e-02 5.295692878056110e-02 4.862910274829974e-01 6.831947913331880e-03 4.898062069843619e-02 5.222024791377362e-01 8.409046386851011e-03 5.803452209149163e-02 5.822058172801450e-01
1.500000000000000e+00 1.081930429561762e-02 5.221908705245740e-02 4.877827523829973e-01 6.362476334731879e-03 4.491401428921064e-02 4.972082719377363e-01 7.868161384812751e-03 5.342879579143046e-02 5.574128846801449e-01
