TITLE = "Correct 1D Riemann Exact Solution"
VARIABLES = "X", "Density", "Velocity", "Pressure"
ZONE T="Exact", I=41, F=POINT
0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
2.500000000000000e-02	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
5.000000000000000e-02	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
7.500000000000001e-02	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
1.000000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
1.250000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
1.500000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
1.750000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
2.000000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
2.250000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
2.500000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
2.750000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
3.000000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
3.250000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
3.500000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
3.750000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
4.000000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
4.250000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
4.500000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
4.750000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
5.000000000000000e-01	4.263194195576169e-01	9.274526178092030e-01	3.031301721930504e-01
5.250000000000000e-01	1.250000000000000e-01	0.000000000000000e+00	1.000000000000000e-01
5.500000000000000e-01	1.250000000000000e-01	0.000000000000000e+00	1.000000000000000e-01
5.750000000000001e-01	1.250000000000000e-01	0.000000000000000e+00	1.000000000000000e-01
6.000000000000001e-01	1.250000000000000e-01	0.000000000000000e+00	1.000000000000000e-01
6.250000000000000e-01	1.250000000000000e-01	0.000000000000000e+00	1.000000000000000e-01
6.500000000000000e-01	1.250000000000000e-01	0.000000000000000e+00	1.000000000000000e-01
6.750000000000000e-01	1.250000000000000e-01	0.000000000000000e+00	1.000000000000000e-01
7.000000000000001e-01	1.250000000000000e-01	0.000000000000000e+00	1.000000000000000e-01
7.250000000000001e-01	1.250000000000000e-01	0.000000000000000e+00	1.000000000000000e-01
7.500000000000000e-01	1.250000000000000e-01	0.000000000000000e+00	1.000000000000000e-01
7.750000000000000e-01	1.250000000000000e-01	0.000000000000000e+00	1.000000000000000e-01
8.000000000000000e-01	1.250000000000000e-01	0.000000000000000e+00	1.000000000000000e-01
8.250000000000001e-01	1.250000000000000e-01	0.000000000000000e+00	1.000000000000000e-01
8.500000000000001e-01	1.250000000000000e-01	0.000000000000000e+00	1.000000000000000e-01
8.750000000000000e-01	1.250000000000000e-01	0.000000000000000e+00	1.000000000000000e-01
9.000000000000000e-01	1.250000000000000e-01	0.000000000000000e+00	1.000000000000000e-01
9.250000000000000e-01	1.250000000000000e-01	0.000000000000000e+00	1.000000000000000e-01
9.500000000000001e-01	1.250000000000000e-01	0.000000000000000e+00	1.000000000000000e-01
9.750000000000001e-01	1.250000000000000e-01	0.000000000000000e+00	1.000000000000000e-01
1.000000000000000e+00	1.250000000000000e-01	0.000000000000000e+00	1.000000000000000e-01
