TITLE = "Correct 1D Riemann Exact Solution"
VARIABLES = "X", "Density", "Velocity", "Pressure"
ZONE T="Exact", I=201, F=POINT
0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
5.000000000000000e-03	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
1.000000000000000e-02	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
1.500000000000000e-02	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
2.000000000000000e-02	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
2.500000000000000e-02	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
3.000000000000000e-02	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
3.500000000000000e-02	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
4.000000000000000e-02	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
4.500000000000000e-02	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
5.000000000000000e-02	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
5.500000000000000e-02	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
6.000000000000000e-02	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
6.500000000000000e-02	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
7.000000000000001e-02	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
7.500000000000000e-02	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
8.000000000000000e-02	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
8.500000000000001e-02	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
9.000000000000000e-02	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
9.500000000000000e-02	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
1.000000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
1.050000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
1.100000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
1.150000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
1.200000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
1.250000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
1.300000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
1.350000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
1.400000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
1.450000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
1.500000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
1.550000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
1.600000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
1.650000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
1.700000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
1.750000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
1.800000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
1.850000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
1.900000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
1.950000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
2.000000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
2.050000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
2.100000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
2.150000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
2.200000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
2.250000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
2.300000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
2.350000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
2.400000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
2.450000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
2.500000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
2.550000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
2.600000000000000e-01	1.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
2.650000000000000e-01	9.942269188401109e-01	6.846630516602800e-03	9.919270291464586e-01
2.700000000000000e-01	9.768240476377388e-01	2.767996384993606e-02	9.677047652784652e-01
2.750000000000000e-01	9.596657288753556e-01	4.851329718326951e-02	9.439912745494977e-01
2.800000000000000e-01	9.427493760352004e-01	6.934663051660277e-02	9.207776202229403e-01
2.850000000000000e-01	9.260724209017471e-01	9.017996384993621e-02	8.980549915868864e-01
2.900000000000000e-01	9.096323134967278e-01	1.110132971832693e-01	8.758147026165294e-01
2.950000000000000e-01	8.934265220141423e-01	1.318466305166027e-01	8.540481906460413e-01
3.000000000000000e-01	8.774525327552772e-01	1.526799638499360e-01	8.327470150499221e-01
3.050000000000000e-01	8.617078500637263e-01	1.735132971832694e-01	8.119028559337845e-01
3.100000000000000e-01	8.461899962603969e-01	1.943466305166027e-01	7.915075128345181e-01
3.150000000000000e-01	8.308965115785374e-01	2.151799638499360e-01	7.715529034298431e-01
3.200000000000000e-01	8.158249540987443e-01	2.360132971832694e-01	7.520310622571664e-01
3.250000000000000e-01	8.009728996839843e-01	2.568466305166028e-01	7.329341394417543e-01
3.300000000000000e-01	7.863379419146070e-01	2.776799638499361e-01	7.142543994341535e-01
3.350000000000000e-01	7.719176920233627e-01	2.985132971832695e-01	6.959842197568461e-01
3.400000000000000e-01	7.577097788304197e-01	3.193466305166028e-01	6.781160897600992e-01
3.450000000000000e-01	7.437118486783773e-01	3.401799638499362e-01	6.606426093869687e-01
3.500000000000000e-01	7.299215653672859e-01	3.610132971832695e-01	6.435564879474374e-01
3.550000000000000e-01	7.163366100896600e-01	3.818466305166026e-01	6.268505429016374e-01
3.600000000000000e-01	7.029546813654957e-01	4.026799638499359e-01	6.105176986521378e-01
3.650000000000000e-01	6.897734949772883e-01	4.235132971832693e-01	5.945509853452541e-01
3.700000000000000e-01	6.767907839050455e-01	4.443466305166027e-01	5.789435376813472e-01
3.750000000000000e-01	6.640042982613056e-01	4.651799638499360e-01	5.636885937340815e-01
3.800000000000000e-01	6.514118052261555e-01	4.860132971832694e-01	5.487794937786097e-01
3.850000000000000e-01	6.390110889822410e-01	5.068466305166027e-01	5.342096791286337e-01
3.900000000000000e-01	6.267999506497912e-01	5.276799638499361e-01	5.199726909823420e-01
3.950000000000000e-01	6.147762082216260e-01	5.485132971832695e-01	5.060621692771453e-01
4.000000000000000e-01	6.029376964981807e-01	5.693466305166027e-01	4.924718515532225e-01
4.050000000000000e-01	5.912822670225155e-01	5.901799638499361e-01	4.791955718258006e-01
4.100000000000000e-01	5.798077880153361e-01	6.110132971832695e-01	4.662272594661702e-01
4.150000000000000e-01	5.685121443100070e-01	6.318466305166028e-01	4.535609380913775e-01
4.200000000000000e-01	5.573932372875691e-01	6.526799638499359e-01	4.411907244625730e-01
